,Unnamed: 0,marital,age,balance,duration,GroundTruth,GroundTruth_DB,FairDEN,FairSC_normalized,FairSC
2321,44886,0,60,683,507,0,0,1,0,1
2322,6726,1,28,115,78,0,0,0,1,0
2323,21896,1,53,988,1408,1,0,1,0,1
2324,7504,1,44,-431,52,0,0,0,0,1
2325,40880,2,26,948,125,0,0,0,1,1
2326,42660,2,36,994,195,1,0,0,0,1
2327,21773,1,39,51,140,0,0,0,1,1
2328,41526,0,55,538,306,0,0,0,0,1
2329,2282,2,34,1504,395,0,0,0,0,1
2330,32621,1,37,209,100,0,0,0,1,0
2331,14159,1,59,3812,498,0,0,1,0,1
2332,26408,1,38,5506,74,0,0,0,0,1
2333,35697,1,46,0,264,0,0,0,0,1
2334,27969,1,55,1161,134,0,0,0,0,1
2335,7263,2,36,235,141,0,0,0,0,1
2336,16038,1,32,423,212,0,0,0,1,0
2337,36998,1,40,1023,64,0,0,0,1,1
2338,22121,2,35,75,122,0,0,0,1,1
2339,39456,1,43,1188,140,0,0,0,0,1
2340,25913,2,39,633,105,0,0,0,0,1
2341,9638,2,28,596,151,0,0,0,1,1
2342,28121,1,53,1405,140,0,0,0,0,1
2343,30651,2,32,4,35,0,0,0,1,1
2344,23533,1,34,0,12,0,0,0,1,0
2345,18217,1,45,726,175,0,0,0,0,1
2346,22721,1,33,0,296,0,0,0,1,0
2347,12091,2,38,455,36,0,0,0,0,1
2348,35761,1,34,116,413,0,0,0,1,1
2349,35992,1,32,314,18,0,0,0,1,0
2350,31507,1,65,3713,43,0,0,1,0,1
2351,33123,2,40,2360,15,0,0,0,0,1
2352,35287,1,38,546,437,0,0,0,0,1
2353,29141,2,32,613,88,0,0,0,1,1
2354,20030,2,38,399,367,0,0,0,0,1
2355,39922,2,34,215,329,0,0,0,0,1
2356,36718,1,60,193,89,0,0,0,0,1
2357,32480,1,55,2990,83,0,0,0,0,1
2358,39005,2,26,-32,486,0,0,0,0,1
2359,37007,1,32,309,185,0,0,0,1,0
2360,38896,1,30,-5,518,0,0,0,1,1
2361,29183,2,28,-328,318,0,0,0,0,1
2362,12319,0,43,2279,344,0,0,0,0,1
2363,11743,2,42,61,115,0,0,0,0,1
2364,2475,2,35,2144,188,0,0,0,0,1
2365,37243,0,41,654,139,0,0,0,1,1
2366,14963,1,49,1672,128,0,0,0,0,1
2367,26784,1,40,87,116,0,0,0,1,1
2368,28673,0,32,130,194,0,0,0,1,1
2369,3886,1,44,1485,428,0,0,0,0,1
2370,40333,1,40,1700,359,0,0,0,0,1
2371,12131,0,39,32,8,0,0,0,1,1
2372,41627,2,45,0,283,0,0,0,0,1
2373,44766,1,47,1387,158,0,0,0,0,1
2374,10840,1,38,6091,189,0,0,1,0,1
2375,29909,1,36,1023,184,0,0,0,1,0
2376,15659,0,44,2422,141,0,0,0,0,1
2377,34120,2,30,572,220,0,0,0,1,1
2378,31863,1,82,2140,118,0,0,1,0,1
2379,44407,2,25,2975,799,1,0,1,0,1
2380,16593,1,34,2656,302,0,0,0,1,1
2381,40161,1,80,3669,166,0,0,1,0,1
2382,2202,2,40,838,619,0,0,0,0,1
2383,9783,1,54,153,99,0,0,0,0,1
2384,29080,2,26,5569,236,0,0,1,0,1
2385,29688,2,58,1640,72,0,0,0,0,1
2386,40065,2,28,520,29,0,0,0,1,1
2387,14718,1,44,764,97,0,0,0,0,1
2388,11080,1,49,434,272,0,0,0,0,1
2389,39244,2,26,5169,397,1,0,1,0,1
2390,5671,1,56,-85,118,0,0,0,0,1
2391,12572,1,34,0,746,0,0,0,0,1
2392,17570,2,30,1161,109,0,0,0,1,1
2393,21312,1,35,0,65,0,0,0,1,0
2394,5087,2,46,-867,222,0,0,0,0,1
2395,44215,2,32,0,101,0,0,0,1,1
2396,20781,1,33,728,275,0,0,0,1,0
2397,38791,2,52,872,82,0,0,0,0,1
2398,44666,1,31,439,5,0,0,0,1,0
2399,31646,1,60,2000,58,0,0,0,0,1
2400,19589,2,36,333,44,0,0,0,1,1
2401,13327,1,44,5068,256,0,0,1,0,1
2402,37516,1,43,38,273,0,0,0,0,1
2403,19840,2,38,1788,391,0,0,0,0,1
2404,14429,2,58,409,643,0,0,1,0,1
2405,44259,1,65,2331,425,1,0,1,0,1
2406,17348,1,49,1468,88,0,0,0,0,1
2407,36576,1,51,1164,100,0,0,0,0,1
2408,42637,2,30,4,443,0,0,0,0,1
2409,40132,2,27,147,111,0,0,0,1,1
2410,11330,1,58,2387,55,0,0,0,0,1
2411,36677,1,41,5560,280,0,0,1,0,1
2412,27145,1,32,1397,224,0,0,0,1,0
2413,43977,2,44,1090,204,1,0,0,0,1
2414,26434,1,38,1327,277,0,0,0,1,1
2415,5912,1,42,-921,115,0,0,0,1,1
2416,2707,0,35,300,945,1,0,1,0,1
2417,35397,1,50,26,245,0,0,0,0,1
2418,17222,0,49,0,412,1,0,0,0,1
2419,37029,0,39,-427,8,0,0,0,1,1
2420,13918,2,28,339,353,0,0,0,0,1
2421,17133,0,58,-147,95,0,0,0,0,1
2422,7543,1,33,-338,91,0,0,0,1,0
2423,10522,2,45,1678,133,0,0,0,0,1
2424,9278,2,46,1790,214,0,0,0,0,1
2425,19230,1,57,29,122,0,0,0,0,1
2426,19640,1,56,1956,126,0,0,0,0,1
2427,9739,1,42,0,108,0,0,0,1,1
2428,40499,1,57,905,121,0,0,0,0,1
2429,4776,1,33,1349,120,0,0,0,1,0
2430,2263,2,33,4128,456,0,0,1,0,1
2431,6996,1,35,51,593,0,0,0,0,1
2432,19544,2,32,-23,152,0,0,0,1,1
2433,23619,1,40,88,214,0,0,0,1,1
2434,41203,2,31,882,293,1,0,0,0,1
2435,43408,1,62,1456,522,0,0,1,0,1
2436,37289,2,27,205,204,0,0,0,1,1
2437,20891,1,40,8902,464,0,0,1,0,1
2438,42969,2,25,509,418,1,0,0,0,1
2439,6845,1,30,-518,244,0,0,0,1,0
2440,4474,1,32,328,132,0,0,0,1,0
2441,11094,1,28,-493,126,0,0,0,1,0
2442,19411,1,43,11754,352,0,0,1,0,1
2443,36098,1,44,976,164,0,0,0,0,1
2444,27921,1,53,811,405,0,0,0,0,1
2445,34364,2,30,6392,335,0,0,1,0,1
2446,3152,0,49,380,349,0,0,0,0,1
2447,43838,2,29,1808,273,1,0,0,0,1
2448,28405,1,26,145,309,0,0,0,1,0
2449,31249,1,36,565,300,1,0,0,1,0
2450,4106,2,26,75,351,0,0,0,0,1
2451,35249,2,24,1371,166,0,0,0,1,1
2452,43337,1,47,707,152,0,0,0,0,1
2453,35,0,57,63,242,0,0,0,0,1
2454,24830,1,44,318,638,0,0,0,0,1
2455,27621,2,40,2017,105,0,0,0,0,1
2456,17343,1,58,94,207,0,0,0,0,1
2457,15713,1,33,70,333,0,0,0,1,0
2458,43154,2,19,394,327,1,0,1,1,1
2459,32823,1,32,30,245,0,0,0,1,0
2460,43437,2,32,1026,289,1,0,0,0,1
2461,19190,2,30,4749,220,0,0,1,0,1
2462,24674,1,34,65,544,0,0,0,0,1
2463,13595,1,36,6404,304,0,0,1,0,1
2464,17805,1,56,1032,225,0,0,0,0,1
2465,40267,1,37,981,682,1,0,1,0,1
2466,11553,2,36,1923,219,0,0,0,0,1
2467,39408,2,26,39,396,1,0,0,0,1
2468,4244,1,40,3,151,0,0,0,1,1
2469,13330,1,34,567,241,0,0,0,1,0
2470,29832,1,33,-241,117,0,0,0,1,0
2471,34836,1,47,2303,323,0,0,1,0,1
2472,1434,2,30,648,287,0,0,0,0,1
2473,17335,1,54,551,431,0,0,0,0,1
2474,41944,1,47,3940,171,0,0,0,0,1
2475,8450,1,44,3813,771,0,0,1,0,1
2476,9998,1,40,-63,248,0,0,0,1,1
2477,33702,1,52,193,381,1,0,0,0,1
2478,41198,1,69,148,101,0,0,1,0,1
2479,29187,1,51,615,1110,0,0,1,0,1
2480,19267,1,41,501,150,0,0,0,1,1
2481,5444,1,27,-393,235,0,0,0,1,0
2482,31266,2,19,134,271,1,0,1,1,1
2483,23800,0,33,22,71,0,0,0,1,1
2484,44575,0,46,624,336,1,0,0,0,1
2485,28469,1,38,358,151,0,0,0,1,0
2486,37066,2,35,450,63,0,0,0,1,1
2487,42730,0,48,201,406,1,0,0,0,1
2488,13239,0,59,439,136,0,0,0,0,1
2489,15113,1,34,9,655,0,0,0,0,1
2490,18144,1,45,81,61,0,0,0,0,1
2491,32728,2,31,0,815,0,0,0,0,1
2492,38785,1,58,1859,277,0,0,0,0,1
2493,36582,1,40,0,223,0,0,0,1,1
2494,20319,0,46,0,249,0,0,0,0,1
2495,24802,1,36,1345,82,0,0,0,1,0
2496,12177,2,44,1239,39,0,0,0,0,1
2497,8298,0,40,2418,181,0,0,0,0,1
2498,14887,1,35,387,254,0,0,0,1,0
2499,493,0,30,-209,188,0,0,0,1,1
2500,14035,1,27,941,124,0,0,0,1,0
2501,5551,1,32,882,569,0,0,0,0,1
2502,24365,1,58,16264,215,0,0,1,0,1
2503,33962,1,36,2957,193,0,0,0,1,1
2504,41702,2,41,431,133,1,0,0,0,1
2505,24070,2,33,206,168,0,0,0,1,1
2506,10867,1,55,11,150,0,0,0,0,1
2507,34394,1,30,253,235,0,0,0,1,0
2508,40104,2,24,987,208,0,0,0,1,1
2509,26448,1,44,7876,212,0,0,1,0,1
2510,16005,1,55,255,114,0,0,0,0,1
2511,22772,0,39,355,313,0,0,0,0,1
2512,4903,2,28,-70,244,0,0,0,1,1
2513,15253,2,34,21,74,0,0,0,1,1
2514,29384,1,34,427,192,0,0,0,1,0
2515,43886,1,55,1157,289,0,0,0,0,1
2516,39041,1,47,49,250,0,0,0,0,1
2517,41597,1,62,1528,134,1,0,0,0,1
2518,13033,1,60,75,183,0,0,0,0,1
2519,3806,2,29,105,326,0,0,0,0,1
2520,35576,2,29,156,111,0,0,0,1,1
2521,7708,1,41,4539,298,0,0,1,0,1
2522,35177,1,28,922,226,0,0,0,1,0
2523,8257,1,29,1492,267,0,0,0,1,0
2524,28495,2,26,249,235,0,0,0,1,1
2525,34298,1,52,576,139,0,0,0,0,1
2526,22678,1,30,604,132,0,0,0,1,0
2527,36161,1,42,-204,34,0,0,0,1,1
2528,23526,1,37,729,156,0,0,0,1,0
2529,5132,1,31,589,151,0,0,0,1,0
2530,43556,1,37,1967,774,0,0,1,0,1
2531,40935,0,59,1,335,1,0,0,0,1
2532,34935,1,29,0,667,1,0,0,0,1
2533,2090,2,35,243,102,0,0,0,1,1
2534,33762,0,37,153,221,0,0,0,1,1
2535,10717,1,39,240,17,0,0,0,1,1
2536,2332,2,31,296,161,0,0,0,1,1
2537,32662,1,33,582,256,0,0,0,1,0
2538,26399,1,32,10142,249,0,0,1,0,1
2539,24842,1,58,1021,205,0,0,0,0,1
2540,39822,1,46,15,218,0,0,0,0,1
2541,7861,2,26,1004,228,1,0,0,1,1
2542,29283,2,25,582,438,0,0,0,0,1
2543,42480,1,40,1108,228,0,0,0,1,1
2544,42030,2,18,608,210,1,0,1,1,1
2545,44727,1,29,535,185,0,0,0,1,0
2546,37867,2,32,78,72,0,0,0,1,1
2547,10633,1,37,306,73,0,0,0,1,0
2548,40581,1,31,199,127,0,0,0,1,0
2549,4555,1,59,14,355,0,0,0,0,1
2550,1385,1,40,-29,406,0,0,0,0,1
2551,19273,1,33,849,89,0,0,0,1,0
2552,5061,2,33,313,291,0,0,0,0,1
2553,6915,2,27,242,83,0,0,0,1,1
2554,12762,1,57,1143,69,0,0,0,0,1
2555,32097,1,33,322,77,0,0,0,1,0
2556,29317,1,43,128,71,0,0,0,0,1
2557,452,0,46,2,187,0,0,0,1,1
2558,8252,1,42,342,156,0,0,0,1,1
2559,39824,2,30,596,125,0,0,0,1,1
2560,38504,1,42,-378,11,0,0,0,1,1
2561,10295,1,41,4283,112,0,0,0,0,1
2562,4093,1,44,-1249,83,0,0,1,0,1
2563,14174,1,49,0,178,0,0,0,0,1
2564,34152,1,34,1076,1121,0,0,1,0,1
2565,43070,0,54,0,362,1,0,0,0,1
2566,32374,1,41,359,210,0,0,0,1,1
2567,28931,1,38,10,86,0,0,0,1,0
2568,34322,2,31,271,269,0,0,0,0,1
2569,26651,2,30,186,235,0,0,0,1,1
2570,17121,1,31,19,243,0,0,0,1,0
2571,38304,1,29,-114,132,0,0,0,1,0
2572,5816,1,45,2316,97,0,0,0,0,1
2573,31147,1,52,2993,96,0,0,0,0,1
2574,3005,1,30,128,273,0,0,0,1,0
2575,37340,2,40,2226,7,0,0,0,0,1
2576,7685,1,59,4414,161,0,0,1,0,1
2577,41770,1,60,182,83,0,0,0,0,1
2578,27768,1,57,1316,221,0,0,0,0,1
2579,40108,2,31,1527,140,0,0,0,0,1
2580,1605,0,32,281,231,0,0,0,1,1
2581,18319,0,42,580,216,0,0,0,1,1
2582,3121,1,38,360,220,0,0,0,1,1
2583,13088,2,28,144,136,0,0,0,1,1
2584,37497,1,39,1738,633,1,0,1,0,1
2585,15556,1,32,-360,176,0,0,0,1,0
2586,27224,1,33,87,141,0,0,0,1,0
2587,3968,1,49,267,198,0,0,0,0,1
2588,33115,1,37,1529,201,0,0,0,1,1
2589,21071,1,33,852,388,0,0,0,1,1
2590,8215,2,40,358,350,0,0,0,0,1
2591,33211,2,37,1127,249,0,0,0,0,1
2592,23674,1,31,367,79,0,0,0,1,0
2593,3356,1,60,5788,203,0,0,1,0,1
2594,25378,2,35,4845,718,0,0,1,0,1
2595,36323,1,54,11686,114,0,0,1,0,1
2596,32168,2,29,268,667,1,0,0,0,1
2597,32213,1,26,-277,1018,0,0,1,0,1
2598,8529,0,47,17964,165,0,0,1,0,1
2599,34062,1,33,557,367,1,0,0,1,0
2600,15563,1,53,624,180,0,0,0,0,1
2601,3713,1,53,76,283,0,0,0,0,1
2602,7570,1,51,267,56,0,0,0,0,1
2603,16608,1,51,794,747,0,0,1,0,1
2604,17976,1,45,321,918,0,0,1,0,1
2605,24159,1,57,0,142,0,0,0,0,1
2606,38407,1,47,537,49,0,0,0,0,1
2607,36820,1,34,412,217,0,0,0,1,0
2608,27001,1,40,87,114,0,0,0,1,1
2609,36020,0,48,1282,123,0,0,0,0,1
2610,6841,1,56,-299,68,0,0,0,0,1
2611,44456,2,34,517,791,0,0,0,0,1
2612,40272,2,39,257,58,0,0,0,0,1
2613,23535,1,31,0,12,0,0,0,1,0
2614,28241,1,32,869,177,0,0,0,1,0
2615,32863,2,35,1295,952,0,0,1,0,1
2616,311,1,54,851,108,0,0,0,0,1
2617,25851,1,40,1759,87,0,0,0,1,1
2618,34626,2,31,53,530,1,0,0,0,1
2619,41846,1,41,881,257,1,0,0,0,1
2620,30156,2,33,1387,185,0,0,0,0,1
2621,7999,1,49,294,230,0,0,0,0,1
2622,5470,1,32,221,224,0,0,0,1,0
2623,28223,2,41,386,125,0,0,0,0,1
2624,14071,2,58,342,564,0,0,0,0,1
2625,34596,2,29,2,403,0,0,0,0,1
2626,6957,1,30,2607,158,0,0,0,1,0
2627,16963,1,32,2,132,0,0,0,1,0
2628,19421,2,34,873,267,0,0,0,0,1
2629,44356,2,36,364,185,1,0,0,0,1
2630,21013,1,57,209,56,0,0,0,0,1
2631,14449,1,40,-90,716,0,0,0,0,1
2632,22067,2,32,0,119,0,0,0,1,1
2633,29792,1,34,1651,246,0,0,0,1,0
2634,6304,1,42,3052,32,0,0,1,0,1
2635,4781,1,36,393,126,0,0,0,1,0
2636,27565,1,36,4932,273,0,0,0,0,1
2637,23982,1,51,5254,134,1,0,0,0,1
2638,12313,1,30,526,677,1,0,0,0,1
2639,3178,2,32,0,86,0,0,0,1,1
2640,6259,1,36,68,157,0,0,0,1,0
2641,37703,2,31,953,479,1,0,0,0,1
2642,9802,1,57,179,230,0,0,0,0,1
2643,10605,1,40,538,167,0,0,0,1,1
2644,17621,1,52,1818,46,0,0,0,0,1
2645,41137,2,33,1429,268,1,0,0,0,1
2646,11291,2,31,54,230,0,0,0,1,1
2647,37577,1,33,245,437,0,0,0,1,1
2648,29635,1,52,-970,489,1,0,1,0,1
2649,17490,1,36,-323,118,0,0,0,1,0
2650,16793,1,47,2,237,0,0,0,0,1
2651,9274,1,55,2171,138,0,0,0,0,1
2652,19847,1,45,3168,109,0,0,0,0,1
2653,32389,2,29,3508,462,0,0,1,0,1
2654,35363,2,24,638,792,1,0,1,0,1
2655,24662,2,37,133,207,0,0,0,0,1
2656,35734,2,27,3,346,0,0,0,0,1
2657,29658,1,34,4831,265,0,0,1,0,1
2658,4514,1,37,362,277,0,0,0,1,1
2659,24436,2,34,601,184,0,0,0,0,1
2660,20996,2,35,331,857,1,0,1,0,1
2661,8143,0,59,3304,250,0,0,1,0,1
2662,21314,1,30,239,199,0,0,0,1,0
2663,5445,2,27,430,116,0,0,0,1,1
2664,26687,1,35,-394,217,0,0,0,1,0
2665,4598,2,36,7171,216,0,0,1,0,1
2666,38659,1,31,1654,288,0,0,0,1,0
2667,25308,1,31,355,530,0,0,0,1,1
2668,20351,1,46,2551,645,1,0,1,0,1
2669,21782,1,37,0,179,0,0,0,1,0
2670,28413,1,29,1366,90,0,0,0,1,0
2671,30411,2,33,687,178,0,0,0,1,1
2672,25702,1,57,11494,198,0,0,1,0,1
2673,9882,1,47,533,128,0,0,0,0,1
2674,21186,2,36,2944,882,1,0,1,0,1
2675,38633,2,26,384,16,0,0,0,1,1
2676,41103,0,66,220,283,0,0,1,0,1
2677,22205,1,47,11,184,0,0,0,0,1
2678,24470,1,38,242,88,0,0,0,1,0
2679,18586,1,32,139,70,0,0,0,1,0
2680,15085,1,27,1,259,0,0,0,1,0
2681,19682,1,55,1097,191,0,0,0,0,1
2682,40870,1,70,15265,551,0,0,1,0,1
2683,22198,2,32,178,159,0,0,0,1,1
2684,23588,1,52,136,88,0,0,0,0,1
2685,3489,1,47,257,484,0,0,0,0,1
2686,17093,1,39,10685,1369,1,0,1,0,1
2687,17232,1,53,1129,241,0,0,0,0,1
2688,3914,2,35,8,148,0,0,0,1,1
2689,25271,2,39,12437,40,0,0,1,0,1
2690,33016,1,51,14,233,0,0,0,0,1
2691,25461,1,57,1335,902,0,0,1,0,1
2692,648,1,41,-366,29,0,0,0,1,1
2693,41240,2,45,1411,800,1,0,1,0,1
2694,24276,1,59,135,94,0,0,0,0,1
2695,7136,1,43,310,291,0,0,0,0,1
2696,41264,1,58,1227,400,1,0,1,0,1
2697,22253,2,37,42,99,0,0,0,0,1
2698,5075,1,58,1402,111,0,0,0,0,1
2699,17579,1,53,329,69,0,0,0,0,1
2700,22548,1,40,830,155,0,0,0,1,1
2701,43577,1,33,1388,158,0,0,0,1,0
2702,43376,2,33,228,110,0,0,0,1,1
2703,26362,2,32,4582,377,0,0,1,0,1
2704,16936,1,52,5423,102,0,0,0,0,1
2705,39228,1,32,8023,146,0,0,1,0,1
2706,41840,1,87,230,144,1,0,1,0,1
2707,11985,1,50,213,87,0,0,0,0,1
2708,2867,1,45,2418,120,0,0,0,0,1
2709,19683,1,56,0,152,0,0,0,0,1
2710,28407,2,44,900,322,0,0,0,0,1
2711,44142,1,34,69,263,1,0,0,1,0
2712,12779,1,43,460,94,0,0,0,0,1
2713,22902,0,55,-612,131,0,0,0,0,1
2714,42138,2,25,304,152,0,0,0,1,1
2715,13096,1,38,-14,124,0,0,0,1,0
2716,2804,0,59,1534,278,0,0,0,0,1
2717,19317,1,48,2054,127,0,0,0,0,1
2718,22677,1,36,0,248,0,0,0,1,0
2719,35383,1,33,0,831,0,0,0,0,1
2720,23417,1,41,801,65,0,0,0,1,1
2721,2836,1,42,902,71,0,0,0,0,1
2722,9759,1,25,77,220,0,0,0,1,0
2723,29985,1,26,895,820,0,0,1,0,1
2724,29472,1,26,174,222,0,0,0,1,0
2725,28613,2,49,827,61,0,0,0,0,1
2726,42078,1,24,272,105,1,0,0,1,0
2727,4028,1,57,70,186,0,0,0,0,1
2728,3590,1,45,-237,71,0,0,0,0,1
2729,9769,0,49,-46,1055,1,0,1,0,1
2730,52,1,32,0,179,0,0,0,1,0
2731,29397,1,28,679,406,0,0,0,1,0
2732,7473,1,58,4299,348,0,0,1,0,1
2733,9709,1,50,0,243,0,0,0,0,1
2734,31416,1,42,2249,362,0,0,0,0,1
2735,34354,1,30,203,18,0,0,0,1,0
2736,6792,0,46,1815,232,0,0,0,0,1
2737,41018,1,66,1943,401,0,0,1,0,1
2738,27717,1,44,8,531,0,0,0,0,1
2739,2119,1,32,227,523,0,0,0,1,1
2740,40103,1,59,3735,243,1,0,1,0,1
2741,19118,1,53,1343,129,0,0,0,0,1
2742,24522,1,50,463,141,0,0,0,0,1
2743,31949,1,61,1515,253,0,0,0,0,1
2744,20917,1,32,394,266,0,0,0,1,0
2745,37565,1,45,276,586,0,0,0,0,1
2746,35503,2,43,979,154,0,0,0,0,1
2747,13913,1,59,925,96,0,0,0,0,1
2748,34343,1,30,182,143,0,0,0,1,0
2749,42905,1,27,241,889,0,0,1,0,1
2750,27755,1,53,554,48,0,0,0,0,1
2751,7498,2,31,-502,76,0,0,0,1,1
2752,43500,1,37,3236,291,1,0,1,0,1
2753,21561,2,30,0,292,0,0,0,0,1
2754,41738,1,52,722,99,0,0,0,0,1
2755,32127,0,35,3751,75,0,0,0,0,1
2756,24504,2,34,1049,101,0,0,0,1,1
2757,26809,1,47,-813,85,0,0,0,0,1
2758,33998,2,24,160,109,0,0,0,1,1
2759,20415,2,37,553,63,0,0,0,0,1
2760,40290,1,61,123,112,0,0,0,0,1
2761,23085,2,34,296,609,1,0,0,0,1
2762,15007,1,37,0,158,0,0,0,1,0
2763,17801,1,48,14530,863,0,0,1,0,1
2764,1455,1,45,22,209,0,0,0,0,1
2765,27428,1,39,477,229,0,0,0,1,1
2766,21849,1,51,51,214,0,0,0,0,1
2767,25148,1,46,1267,187,0,0,0,0,1
2768,18614,1,42,0,17,0,0,0,1,1
2769,37187,2,36,328,194,0,0,0,0,1
2770,31840,1,80,1861,563,0,0,1,0,1
2771,23792,1,35,171,204,0,0,0,1,0
2772,9378,1,38,926,189,0,0,0,1,0
2773,15044,1,48,658,89,0,0,0,0,1
2774,43593,2,21,200,8,0,0,1,1,1
2775,8232,1,35,456,71,0,0,0,1,0
2776,29623,1,43,392,110,0,0,0,0,1
2777,12464,1,30,49,359,0,0,0,1,0
2778,12104,1,37,-456,42,0,0,0,1,0
2779,34019,2,31,125,200,0,0,0,1,1
2780,37746,1,40,309,221,0,0,0,1,1
2781,24741,2,33,1769,273,0,0,0,0,1
2782,41938,1,53,1356,371,0,0,0,0,1
2783,37676,0,44,583,423,0,0,0,0,1
2784,19508,1,57,7747,102,0,0,1,0,1
2785,14900,1,32,0,141,0,0,0,1,0
2786,37346,1,56,126,113,0,0,0,0,1
2787,31792,1,52,8180,81,0,0,1,0,1
2788,24762,1,59,14,319,0,0,0,0,1
2789,13706,0,47,184,144,0,0,0,1,1
2790,28772,2,48,2091,94,0,0,0,0,1
2791,7600,1,52,1405,255,0,0,0,0,1
2792,1720,1,54,222,45,0,0,0,0,1
2793,32949,2,34,0,525,0,0,0,0,1
2794,22491,2,30,0,79,0,0,0,1,1
2795,27989,1,26,289,220,0,0,0,1,0
2796,26841,1,46,22,153,0,0,0,0,1
2797,13188,1,45,1343,220,0,0,0,0,1
2798,40134,1,32,3083,271,0,0,0,1,1
2799,817,2,37,147,416,0,0,0,0,1
2800,34908,1,36,0,456,0,0,0,0,1
2801,21636,1,52,7135,1032,1,0,1,0,1
2802,19711,2,31,18,82,0,0,0,1,1
2803,20162,1,45,2388,317,0,0,1,0,1
2804,19649,1,31,55,124,0,0,0,1,0
2805,31442,1,37,3953,610,0,0,1,0,1
2806,3452,1,44,4580,911,1,0,1,0,1
2807,15960,1,37,145,74,0,0,0,1,0
2808,30349,1,44,1451,80,0,0,0,0,1
2809,43569,2,23,922,538,1,0,1,0,1
2810,5897,0,49,283,614,0,0,0,0,1
2811,35926,1,33,4789,220,0,0,0,0,1
2812,4180,1,26,775,35,0,0,0,1,0
2813,37285,1,39,0,513,0,0,0,0,1
2814,3799,1,28,507,359,0,0,0,1,0
2815,24909,1,34,45,79,0,0,0,1,0
2816,34893,1,46,147,116,0,0,0,0,1
2817,42119,1,72,1129,208,1,0,1,0,1
2818,32506,1,32,9,334,0,0,0,1,0
2819,29239,1,42,11093,156,0,0,1,0,1
2820,37755,2,26,93,43,0,0,0,1,1
2821,5234,1,33,1138,509,0,0,0,0,1
2822,12200,2,51,1348,9,0,0,0,0,1
2823,7330,2,27,12956,789,1,0,1,0,1
2824,3994,2,41,0,522,0,0,0,0,1
2825,12002,2,39,6512,16,0,0,1,0,1
2826,14925,1,44,106,164,0,0,0,0,1
2827,32795,1,39,284,1426,0,0,1,0,1
2828,10056,1,44,13893,29,0,0,1,0,1
2829,33753,0,54,1693,1277,1,0,1,0,1
2830,25289,1,34,577,80,0,0,0,1,0
2831,38146,1,29,149,242,0,0,0,1,0
2832,4304,2,31,444,114,0,0,0,1,1
2833,31316,0,46,926,463,0,0,0,0,1
2834,18214,1,54,1938,81,0,0,0,0,1
2835,36737,1,43,483,225,0,0,0,0,1
2836,6076,2,50,-463,269,0,0,0,0,1
2837,26790,1,57,1433,41,0,0,0,0,1
2838,11585,2,39,2453,92,0,0,0,0,1
2839,33760,0,44,1070,381,1,0,0,0,1
2840,35896,0,49,-212,469,0,0,0,0,1
2841,28072,1,49,399,679,0,0,0,0,1
2842,17334,1,41,49,534,0,0,0,0,1
2843,6244,1,21,223,155,0,0,0,1,0
2844,26534,1,44,3060,113,0,0,0,0,1
2845,7979,2,55,3339,63,0,0,0,0,1
2846,8731,0,52,2002,103,0,0,0,0,1
2847,13927,2,25,2483,1499,1,0,1,0,1
2848,22802,1,31,166,392,0,0,0,1,0
2849,20460,2,30,281,105,0,0,0,1,1
2850,8056,1,36,1861,281,0,0,0,1,1
2851,41543,2,48,1245,169,0,0,0,0,1
2852,31151,0,34,1085,101,1,0,0,1,1
2853,27507,2,36,339,6,0,0,0,1,1
2854,13609,0,43,13,977,0,0,1,0,1
2855,32643,1,44,-372,211,0,0,0,0,1
2856,31725,1,35,159,259,0,0,0,1,0
2857,12065,1,47,480,9,0,0,0,0,1
2858,16139,2,34,-199,78,0,0,0,1,1
2859,4633,1,31,26,51,0,0,0,1,0
2860,26663,1,54,641,399,0,0,0,0,1
2861,42448,1,64,588,366,1,0,1,0,1
2862,10663,0,53,196,178,0,0,0,0,1
2863,26681,1,32,6059,110,0,0,1,0,1
2864,19868,2,31,37,669,1,0,0,0,1
2865,43226,1,59,1,159,1,0,0,0,1
2866,1869,2,33,687,174,0,0,0,1,1
2867,8513,1,32,1780,238,0,0,0,1,0
2868,28970,1,34,1873,192,0,0,0,1,0
2869,6990,0,50,2706,179,0,0,1,0,1
2870,15846,0,45,54,34,0,0,0,1,1
2871,30992,2,26,313,210,1,0,0,1,1
2872,1238,1,41,254,690,0,0,0,0,1
2873,28836,0,55,347,115,0,0,0,0,1
2874,11672,1,59,6955,179,0,0,1,0,1
2875,28497,2,31,1724,152,0,0,0,0,1
2876,22761,2,32,1882,497,1,0,1,0,1
2877,28308,2,33,484,537,0,0,0,0,1
2878,4970,1,27,1303,364,0,0,0,1,0
2879,33340,1,37,144,724,0,0,0,0,1
2880,24996,2,32,28,368,0,0,0,0,1
2881,36504,0,41,1634,16,0,0,0,1,1
2882,36407,1,43,323,43,0,0,0,0,1
2883,31754,1,36,0,339,0,0,0,1,1
2884,4870,1,37,7005,217,0,0,1,0,1
2885,16600,0,55,-268,1417,1,0,1,0,1
2886,4812,2,36,687,287,0,0,0,0,1
2887,340,2,41,842,144,0,0,0,0,1
2888,28335,2,27,1459,153,0,0,0,1,1
2889,29078,1,33,606,194,0,0,0,1,0
2890,16976,1,39,-709,311,0,0,1,1,1
2891,15728,1,57,4,84,0,0,0,0,1
