,GroundTruth,GroundTruth_DB,FairDEN_v1_min_pts_27_wo_cat,FairDEN_v2_min_pts_27_wo_cat
1337,1,0,4,1
1338,0,0,0,0
1339,1,0,4,1
1340,0,0,4,1
1341,1,0,4,1
1342,1,0,4,1
1343,1,-1,2,4
1344,1,0,4,1
1345,0,0,0,0
1346,1,0,0,0
1347,0,0,0,0
1348,1,0,0,0
1349,1,0,0,0
1350,1,0,4,1
1351,1,0,0,0
1352,1,0,0,0
1353,0,0,0,0
1354,1,-1,2,4
1355,1,-1,2,4
1356,1,0,4,1
1357,1,0,0,0
1358,0,-1,1,3
1359,1,0,0,0
1360,1,0,4,1
1361,1,0,0,0
1362,1,0,0,0
1363,0,0,0,0
1364,1,0,4,1
1365,1,0,0,0
1366,1,0,4,3
1367,1,0,4,1
1368,1,0,0,0
1369,1,0,4,1
1370,1,0,1,3
1371,1,0,4,1
1372,1,0,0,0
1373,1,0,4,1
1374,1,0,1,3
1375,1,0,4,1
1376,1,0,4,1
1377,1,0,0,0
1378,1,0,4,1
1379,1,-1,3,2
1380,1,0,4,1
1381,1,0,1,3
1382,1,-1,3,2
1383,1,0,0,0
1384,1,-1,2,4
1385,1,0,0,0
1386,0,0,0,0
1387,1,-1,2,4
1388,1,0,4,1
1389,1,0,0,0
1390,1,0,4,1
1391,1,0,1,3
1392,0,0,4,1
1393,1,0,0,0
1394,1,0,0,0
1395,1,0,0,0
1396,1,0,4,1
1397,1,0,0,0
1398,0,0,0,0
1399,1,-1,2,4
1400,1,0,0,0
1401,0,0,1,3
1402,1,0,4,1
1403,1,0,4,1
1404,0,0,4,1
1405,1,0,4,1
1406,1,0,0,0
1407,1,0,4,1
1408,1,0,0,0
1409,1,0,4,1
1410,1,-1,2,4
1411,1,0,0,0
1412,1,0,4,1
1413,1,0,0,0
1414,1,0,0,0
1415,1,0,1,3
1416,1,0,1,3
1417,1,0,1,3
1418,1,0,4,1
1419,1,0,0,0
1420,1,0,4,1
1421,1,0,4,1
1422,1,0,0,0
1423,1,0,0,0
1424,0,0,4,1
1425,1,0,4,1
1426,1,0,0,0
1427,0,0,0,0
1428,0,0,4,1
1429,1,0,0,0
1430,1,0,4,0
1431,0,0,0,0
1432,0,0,4,1
1433,1,0,4,1
1434,1,0,4,1
1435,1,0,4,1
1436,1,0,0,0
1437,1,0,4,1
1438,0,0,0,0
1439,0,0,0,0
1440,1,0,4,1
1441,0,0,0,0
1442,1,0,4,1
1443,1,0,0,0
1444,0,0,1,3
1445,1,0,0,0
1446,0,0,0,0
1447,1,0,0,0
1448,1,0,0,0
1449,1,0,0,0
1450,1,0,0,0
1451,1,0,0,0
1452,0,0,4,1
1453,0,0,4,1
1454,1,0,0,0
1455,0,0,0,0
1456,1,0,4,1
1457,1,0,4,1
1458,1,-1,2,4
1459,1,0,4,1
1460,1,0,0,0
1461,0,0,0,0
1462,1,0,0,0
1463,1,0,0,0
1464,0,0,0,0
1465,1,0,4,1
1466,0,0,0,0
1467,1,-1,2,4
1468,1,0,0,0
1469,0,0,0,0
1470,1,-1,2,4
1471,1,0,4,1
1472,1,0,0,0
1473,0,0,1,3
1474,1,0,4,1
1475,1,-1,2,4
1476,1,0,0,0
1477,1,0,4,1
1478,1,0,4,1
1479,1,0,4,1
1480,0,0,0,0
1481,1,0,1,3
1482,1,0,4,1
1483,0,0,0,0
1484,0,0,0,0
1485,1,0,0,0
1486,1,0,1,3
1487,1,0,0,0
1488,1,0,4,1
1489,1,-1,1,3
1490,1,-1,2,4
1491,0,-1,1,3
1492,1,0,4,1
1493,1,0,4,1
1494,1,0,4,1
1495,1,0,4,1
1496,1,0,0,0
1497,1,0,0,0
1498,1,0,1,3
1499,1,0,4,1
1500,1,-1,1,3
1501,1,0,0,0
1502,1,0,1,3
1503,1,-1,2,4
1504,0,0,4,1
1505,1,0,4,1
1506,1,0,0,0
1507,1,0,1,3
1508,0,0,0,0
1509,1,0,0,0
1510,1,0,4,1
1511,1,0,1,3
1512,0,0,4,1
1513,1,0,1,3
1514,1,0,1,3
1515,1,-1,2,4
1516,1,0,0,0
1517,1,0,0,0
1518,0,0,0,0
1519,1,0,0,0
1520,1,0,0,0
1521,0,0,0,0
1522,1,0,0,0
1523,1,0,0,0
1524,1,0,0,0
1525,1,0,0,0
1526,1,0,1,3
1527,1,0,0,0
1528,1,0,4,1
1529,1,0,0,0
1530,1,0,1,3
1531,1,0,4,1
1532,1,0,0,0
1533,0,0,4,1
1534,1,0,4,1
1535,0,0,0,0
1536,1,0,0,0
1537,1,0,4,0
1538,1,0,4,1
1539,0,0,0,0
1540,0,0,4,1
1541,1,0,1,3
1542,1,0,0,0
1543,0,0,4,1
1544,1,0,4,1
1545,0,0,4,1
1546,1,0,4,1
1547,1,0,0,0
1548,1,0,4,1
1549,1,0,4,1
1550,0,-1,2,4
1551,1,0,0,0
1552,1,0,4,1
1553,0,0,0,0
1554,0,0,4,1
1555,1,0,0,0
1556,1,0,4,1
1557,1,0,4,1
1558,1,0,4,1
1559,0,-1,2,4
1560,1,0,0,0
1561,1,0,4,1
1562,1,0,4,1
1563,1,0,0,0
1564,0,0,4,1
1565,1,0,4,1
1566,1,0,4,1
1567,1,0,4,1
1568,0,0,4,1
1569,1,0,0,0
1570,1,0,4,1
1571,1,0,4,1
1572,1,0,0,0
1573,1,0,0,0
1574,1,0,4,1
1575,1,-1,1,3
1576,1,0,0,0
1577,1,0,0,0
1578,1,0,1,3
1579,1,0,4,1
1580,1,0,4,1
1581,1,-1,2,4
1582,1,0,4,1
1583,1,0,4,1
1584,1,0,1,3
1585,1,0,0,0
1586,1,0,0,0
1587,1,0,4,1
1588,1,0,1,3
1589,1,0,0,0
1590,1,-1,2,4
1591,1,0,0,0
1592,1,0,4,1
1593,1,0,4,1
1594,0,0,4,0
1595,1,0,0,0
1596,1,0,0,0
1597,1,-1,1,3
1598,1,0,0,0
1599,1,0,4,1
1600,1,0,4,1
1601,0,0,4,1
1602,0,-1,1,3
1603,1,-1,1,3
1604,1,0,4,1
1605,1,0,4,1
1606,1,0,1,3
1607,1,-1,1,3
1608,0,0,0,0
1609,1,-1,1,3
1610,0,0,0,0
1611,0,0,0,0
1612,1,0,0,0
1613,1,-1,2,4
1614,0,0,1,3
1615,1,0,4,1
1616,1,0,4,1
1617,1,0,0,0
1618,1,0,1,3
1619,1,0,4,1
1620,0,0,4,1
1621,1,0,4,1
1622,0,0,4,1
1623,1,0,4,1
1624,1,0,4,1
1625,1,0,1,3
1626,1,-1,1,3
1627,1,0,4,1
1628,1,0,0,0
1629,1,-1,2,4
1630,1,0,0,0
1631,1,0,4,1
1632,1,0,0,0
1633,0,0,4,1
1634,1,0,0,0
1635,1,0,0,0
1636,1,0,0,0
1637,0,0,0,0
1638,1,0,0,0
1639,0,0,1,3
1640,0,0,4,1
1641,0,0,4,1
1642,1,-1,2,4
1643,1,0,0,0
1644,1,0,4,1
1645,1,-1,2,4
1646,1,0,4,1
1647,1,0,0,0
1648,0,0,0,0
1649,1,0,0,0
1650,1,0,4,1
1651,0,0,4,1
1652,1,0,0,0
1653,1,0,4,1
1654,1,0,0,0
1655,1,0,4,1
1656,0,0,4,1
1657,1,0,4,1
1658,0,0,4,1
1659,1,0,4,1
1660,1,0,0,0
1661,1,0,0,0
1662,0,0,4,1
1663,1,0,0,0
1664,1,0,0,0
1665,1,0,4,1
1666,1,0,0,0
1667,1,-1,2,4
1668,1,0,0,0
1669,1,0,4,1
1670,0,0,4,1
1671,1,0,4,1
1672,1,0,1,3
1673,1,-1,2,4
1674,1,0,0,0
1675,0,-1,2,4
1676,1,0,0,0
1677,1,0,4,1
1678,1,0,0,0
1679,1,0,4,1
1680,1,0,4,1
1681,1,0,4,1
1682,1,0,0,0
1683,1,0,0,0
1684,0,0,0,0
1685,1,-1,2,4
1686,1,0,4,1
1687,1,0,0,0
1688,1,0,4,1
1689,0,0,1,3
1690,1,0,0,0
1691,0,0,0,0
1692,1,0,0,0
1693,1,0,0,0
1694,1,0,4,1
1695,1,0,1,3
1696,1,0,0,0
1697,0,-1,1,3
1698,1,-1,2,4
1699,1,0,0,0
1700,0,0,4,1
1701,1,0,4,1
1702,1,-1,2,4
1703,1,0,4,1
1704,1,0,1,3
1705,0,0,4,1
1706,1,0,4,1
1707,0,0,1,3
1708,1,0,1,3
1709,1,0,0,0
1710,1,0,0,0
1711,1,-1,1,3
1712,0,0,4,1
1713,1,0,1,3
1714,0,0,4,1
1715,1,0,4,1
1716,1,0,0,0
1717,0,0,4,1
1718,1,0,4,1
1719,1,0,1,3
1720,1,0,1,3
1721,1,0,4,1
1722,0,0,1,3
1723,1,0,0,0
1724,1,0,0,0
1725,0,0,0,0
1726,0,-1,2,4
1727,1,0,4,1
1728,1,0,4,1
1729,1,0,0,0
1730,1,0,1,3
1731,0,0,0,0
1732,1,-1,1,3
1733,0,0,0,0
1734,1,0,1,3
1735,0,-1,2,4
1736,1,0,4,1
1737,1,0,0,0
1738,1,0,4,1
1739,1,0,4,1
1740,1,0,0,0
1741,1,0,0,0
1742,1,0,1,3
1743,1,0,1,3
1744,1,0,0,0
1745,1,-1,1,3
1746,0,0,0,0
1747,1,-1,2,4
1748,1,0,1,3
1749,1,0,0,0
1750,1,0,0,0
1751,1,0,4,1
1752,1,0,0,0
1753,1,0,0,0
1754,1,0,1,3
1755,1,0,1,3
1756,1,0,0,0
1757,1,0,4,1
1758,1,0,4,1
1759,0,0,0,0
1760,0,0,0,0
1761,1,0,4,1
1762,1,0,4,1
1763,0,0,4,1
1764,1,0,4,1
1765,1,0,0,0
1766,1,0,4,1
1767,0,0,0,0
1768,1,0,0,0
1769,0,0,0,0
1770,1,0,1,3
1771,0,0,0,0
1772,1,0,0,0
1773,1,0,4,1
1774,1,0,4,1
1775,1,0,0,0
1776,1,0,4,1
1777,1,0,4,1
1778,1,0,4,1
1779,0,0,4,1
1780,0,0,0,0
1781,1,-1,2,4
1782,1,0,4,1
1783,1,0,4,1
1784,1,-1,1,3
1785,1,0,4,1
1786,1,0,4,1
1787,1,0,4,1
1788,0,0,0,0
1789,1,0,0,0
1790,1,0,4,1
1791,1,0,4,1
1792,1,-1,1,3
1793,1,0,4,1
1794,0,0,0,0
1795,1,0,0,0
1796,1,0,0,0
1797,1,0,0,0
1798,0,0,4,1
1799,1,-1,2,4
1800,1,0,4,1
1801,1,0,0,0
1802,1,0,4,1
1803,1,-1,3,2
1804,1,0,0,0
1805,1,0,0,0
1806,0,0,4,1
1807,1,0,4,1
1808,1,0,4,1
1809,1,0,4,1
1810,1,0,4,1
1811,1,0,0,0
1812,1,-1,3,2
1813,1,0,4,1
1814,0,0,0,0
1815,1,0,4,1
1816,1,0,1,3
1817,1,-1,2,4
1818,1,0,4,1
1819,1,-1,2,4
1820,0,-1,2,4
1821,1,0,0,0
1822,1,-1,2,4
1823,1,0,0,0
1824,0,0,0,0
1825,1,-1,2,4
1826,1,-1,1,3
1827,1,0,0,0
1828,1,0,4,1
1829,0,0,0,0
1830,1,0,0,0
1831,0,-1,1,3
1832,1,0,4,1
1833,0,0,1,3
1834,1,0,0,0
1835,0,0,0,0
1836,1,0,4,1
1837,0,0,1,3
1838,1,0,0,0
1839,0,0,1,3
1840,1,0,0,0
1841,0,0,0,0
1842,1,0,4,1
1843,0,0,0,0
1844,1,0,4,1
1845,1,-1,1,3
1846,1,0,4,1
1847,1,0,4,1
1848,1,0,4,1
1849,1,0,0,0
1850,1,0,4,1
1851,1,0,4,1
1852,1,0,4,1
1853,1,0,0,0
1854,1,0,4,1
1855,0,0,0,0
1856,1,-1,1,3
1857,1,0,0,0
1858,1,0,1,3
1859,1,0,4,1
1860,1,0,0,0
1861,1,0,0,0
1862,0,0,4,1
1863,0,0,0,0
1864,1,0,4,1
1865,1,0,0,0
1866,1,-1,2,4
1867,1,0,0,0
1868,0,0,0,0
1869,1,-1,2,4
1870,1,0,0,0
1871,1,0,1,3
1872,1,0,4,1
1873,0,0,0,0
1874,1,0,4,1
1875,0,0,4,1
1876,1,0,0,0
1877,1,0,1,3
1878,0,0,0,0
1879,1,0,0,0
1880,1,0,1,3
1881,1,0,4,1
1882,1,0,4,1
1883,0,0,0,0
1884,1,0,1,3
1885,1,-1,1,3
1886,1,0,0,0
1887,0,0,4,1
1888,0,0,1,3
1889,1,0,4,1
1890,1,0,4,1
1891,1,-1,2,4
1892,1,0,4,1
1893,1,0,0,0
1894,1,0,0,0
1895,1,0,0,0
1896,1,0,4,1
1897,1,0,4,1
1898,1,-1,3,2
1899,1,-1,2,4
1900,1,0,1,3
1901,1,0,4,1
1902,1,0,0,0
1903,1,0,0,0
1904,0,0,0,0
1905,1,0,4,1
1906,1,0,4,1
1907,1,-1,2,4
1908,1,0,0,0
1909,1,0,4,1
1910,1,0,0,0
1911,1,0,4,1
1912,1,0,4,1
1913,1,0,0,0
1914,0,0,0,0
1915,1,0,0,0
1916,0,0,4,1
1917,1,0,4,1
1918,0,0,4,1
1919,1,0,1,3
1920,1,0,4,1
1921,1,0,4,1
1922,1,0,0,0
1923,1,0,1,3
1924,1,0,4,1
1925,0,0,0,0
1926,1,0,0,0
1927,1,0,0,0
1928,0,0,0,0
1929,1,-1,1,3
1930,0,0,4,1
1931,0,0,1,3
1932,1,0,4,1
1933,1,0,4,1
1934,1,0,4,1
1935,1,0,0,0
1936,1,0,4,1
1937,1,-1,2,4
1938,0,-1,1,3
1939,0,0,0,0
1940,1,0,4,1
1941,1,-1,3,2
1942,1,0,4,1
1943,1,0,4,1
1944,1,-1,1,3
1945,1,0,4,1
1946,1,0,1,3
1947,0,0,4,1
1948,1,0,4,1
1949,1,0,0,0
1950,0,0,0,0
1951,1,0,4,1
1952,1,0,0,0
1953,1,0,4,1
1954,0,0,0,0
1955,1,-1,2,4
1956,1,0,4,1
1957,1,0,4,1
1958,0,0,0,0
1959,1,0,0,0
1960,1,0,1,3
1961,1,-1,1,3
1962,0,0,0,0
1963,1,0,0,0
1964,1,0,4,1
1965,0,0,0,0
1966,1,0,4,1
1967,1,0,0,0
1968,0,0,0,0
1969,1,0,4,1
1970,1,0,4,1
1971,1,0,4,1
1972,1,0,4,1
1973,0,0,1,3
1974,0,0,0,0
1975,1,0,4,1
1976,0,0,0,0
1977,1,0,4,1
1978,0,0,1,3
1979,1,0,4,1
1980,1,0,0,0
1981,1,0,4,1
1982,0,0,4,1
1983,1,0,1,3
1984,0,0,4,1
1985,1,-1,2,4
1986,1,0,1,3
1987,1,0,0,0
1988,1,0,1,3
1989,1,0,0,0
1990,1,0,0,0
1991,1,0,4,1
1992,1,0,4,1
1993,0,0,0,0
1994,1,0,4,1
1995,1,0,0,0
1996,0,0,0,0
1997,1,0,4,1
1998,1,0,0,0
1999,1,0,0,0
2000,1,0,4,1
2001,0,0,0,0
2002,1,0,0,0
2003,1,0,0,0
2004,1,0,1,3
2005,0,0,0,0
2006,1,0,0,0
2007,1,0,0,0
2008,0,0,0,0
2009,0,0,0,0
2010,0,0,4,1
2011,1,0,4,1
2012,0,0,0,0
2013,1,0,0,0
2014,1,0,4,1
2015,1,0,1,3
2016,1,-1,2,4
2017,1,0,4,1
2018,0,0,0,0
2019,1,0,4,1
2020,1,-1,2,4
2021,0,0,0,0
2022,0,0,0,0
2023,1,-1,2,4
2024,1,0,0,0
2025,1,-1,2,4
2026,1,0,4,1
2027,1,0,0,0
2028,1,0,0,0
2029,1,0,4,1
2030,1,0,4,1
2031,1,0,4,1
2032,1,-1,2,4
2033,1,0,0,0
2034,1,0,0,0
2035,1,0,1,3
2036,0,0,0,0
2037,1,0,4,1
2038,0,0,4,1
2039,1,0,4,1
2040,1,0,4,1
2041,1,0,0,0
2042,1,0,4,1
2043,1,0,0,0
2044,1,0,0,0
2045,1,0,0,0
2046,1,0,4,1
2047,1,0,0,0
2048,0,0,4,1
2049,0,0,0,0
2050,1,0,4,1
2051,1,0,0,0
2052,1,0,1,3
2053,1,0,4,1
2054,1,0,1,3
2055,1,0,0,0
2056,1,0,4,1
2057,0,-1,2,4
2058,1,0,4,1
2059,1,0,0,0
2060,1,0,4,1
2061,0,0,4,1
2062,1,0,4,1
2063,1,0,0,0
2064,1,0,0,0
2065,1,0,1,3
2066,1,0,4,1
2067,1,0,4,1
2068,1,0,0,0
2069,1,0,0,0
2070,0,0,4,1
2071,1,0,4,1
2072,1,0,4,1
2073,1,0,0,0
2074,1,0,4,1
2075,1,0,0,0
2076,1,0,0,0
2077,1,0,4,1
2078,1,0,0,0
2079,0,0,4,1
2080,1,0,1,3
2081,1,0,4,1
2082,0,0,4,1
2083,1,0,0,0
2084,1,0,4,1
2085,1,0,0,0
2086,1,0,0,0
2087,1,0,0,0
2088,1,0,4,1
2089,0,0,4,1
2090,1,0,4,1
2091,1,0,1,3
2092,0,0,0,0
2093,1,0,4,1
2094,1,0,4,1
2095,0,0,0,0
2096,1,0,4,1
2097,1,0,1,3
2098,0,0,0,0
2099,1,0,0,0
2100,1,0,0,0
2101,1,0,4,1
2102,1,0,1,3
2103,1,0,4,1
2104,0,0,0,0
2105,1,0,0,0
2106,0,0,0,0
2107,0,0,0,0
2108,1,0,1,3
2109,0,0,4,1
2110,0,0,0,0
2111,1,0,0,0
2112,1,0,4,1
2113,1,0,1,3
2114,1,0,4,1
2115,1,0,0,0
2116,1,0,4,1
2117,0,-1,2,4
2118,1,0,4,1
2119,1,0,4,1
2120,1,0,0,0
2121,0,0,0,0
2122,1,-1,2,4
2123,0,0,1,3
2124,1,0,0,0
2125,1,0,0,0
2126,1,0,0,0
2127,0,0,1,3
2128,1,0,4,1
2129,1,0,4,1
2130,1,-1,1,3
2131,1,0,0,0
2132,0,0,4,1
2133,1,0,1,3
2134,1,0,4,1
2135,0,0,4,1
2136,0,0,0,0
2137,0,0,0,0
2138,1,-1,1,3
2139,1,0,0,0
2140,0,0,4,1
2141,1,0,4,1
2142,1,0,1,3
2143,1,0,0,0
2144,1,0,4,1
2145,1,-1,1,3
2146,1,0,0,0
2147,0,0,4,1
2148,0,-1,1,3
2149,1,0,4,1
2150,1,0,4,1
2151,1,0,0,0
2152,1,0,1,3
2153,1,0,1,3
2154,1,0,1,3
2155,1,0,4,1
2156,1,-1,3,2
2157,1,0,0,0
2158,1,-1,1,3
2159,0,0,1,3
2160,1,0,4,1
2161,1,0,0,0
2162,1,0,4,1
2163,1,0,4,1
2164,1,0,0,0
2165,1,0,4,1
2166,1,-1,2,4
2167,1,0,4,1
2168,1,0,4,1
2169,1,0,1,3
2170,1,0,4,1
2171,1,0,4,1
2172,1,0,4,1
2173,1,0,0,0
2174,1,0,1,3
2175,1,0,4,1
2176,1,0,4,1
2177,1,0,4,1
2178,0,0,4,1
2179,0,0,0,0
2180,1,0,0,0
2181,1,0,0,0
2182,1,-1,2,4
2183,1,0,4,1
2184,1,-1,1,3
2185,1,0,1,3
2186,1,0,1,3
2187,1,0,0,0
2188,1,0,0,0
2189,1,-1,3,2
2190,1,0,1,3
2191,0,0,1,3
2192,0,0,4,1
2193,1,0,0,0
2194,1,0,4,1
2195,1,0,4,1
2196,1,0,0,0
2197,1,0,1,3
2198,1,0,0,0
2199,0,0,4,1
2200,1,0,0,0
2201,1,0,0,0
2202,1,0,0,0
2203,1,-1,2,4
2204,1,0,0,0
2205,1,-1,2,4
2206,1,0,0,0
2207,1,0,4,1
2208,1,0,0,0
2209,0,0,0,0
2210,0,0,4,1
2211,0,0,1,3
2212,0,0,0,0
2213,1,0,4,1
2214,1,-1,2,4
2215,1,0,0,0
2216,1,-1,1,3
2217,0,0,4,1
2218,0,0,1,3
2219,1,0,4,1
2220,1,0,0,0
2221,1,0,1,3
2222,1,0,4,1
2223,0,0,0,0
2224,1,0,4,1
2225,1,0,4,1
2226,1,0,0,0
2227,1,0,1,3
2228,1,0,0,0
2229,1,0,4,1
2230,1,0,4,1
2231,1,0,1,3
2232,1,-1,2,4
2233,0,0,4,1
2234,1,0,0,0
2235,0,0,0,0
2236,1,-1,2,4
2237,1,0,0,0
2238,1,0,4,1
2239,0,0,4,1
2240,0,0,0,0
2241,0,-1,3,2
2242,1,0,4,1
2243,1,0,0,0
2244,1,-1,2,4
2245,1,0,0,0
2246,1,0,4,1
2247,1,0,0,0
2248,0,0,0,0
2249,1,0,4,1
2250,1,0,4,1
2251,1,0,4,1
2252,1,0,0,0
2253,0,0,0,0
2254,1,-1,3,2
2255,1,0,1,3
2256,1,0,1,3
2257,0,0,4,1
2258,1,-1,1,3
2259,1,-1,2,4
2260,0,0,0,0
2261,1,0,0,0
2262,1,0,4,1
2263,1,0,0,0
2264,1,0,1,1
2265,1,-1,2,4
2266,1,0,4,1
2267,1,0,4,1
2268,1,-1,1,3
2269,1,0,4,1
2270,0,0,4,1
2271,1,0,0,0
2272,1,0,0,0
2273,1,0,1,3
2274,1,0,4,1
2275,1,0,0,0
2276,0,0,1,3
2277,1,0,4,1
2278,1,0,1,3
2279,1,0,1,3
2280,1,0,0,0
2281,0,0,0,0
2282,1,0,0,0
2283,1,0,0,0
2284,0,0,4,1
2285,1,-1,1,3
2286,0,0,0,0
2287,1,0,0,0
2288,1,0,1,3
2289,0,0,0,0
2290,1,0,4,1
2291,1,0,0,0
2292,1,0,1,3
2293,0,0,1,3
2294,1,0,4,1
2295,0,0,4,1
2296,1,0,0,0
2297,1,0,0,0
2298,1,0,4,1
2299,1,0,4,1
2300,1,0,0,0
2301,1,0,4,1
2302,1,0,0,0
2303,1,0,4,1
2304,1,0,0,0
2305,1,0,4,1
2306,1,0,0,0
2307,1,0,4,1
2308,1,0,0,0
2309,1,0,4,1
2310,0,0,0,0
2311,1,0,1,3
2312,1,0,4,1
2313,1,0,0,0
2314,1,0,0,0
2315,1,3,1,3
2316,0,0,1,3
2317,1,0,1,3
2318,1,0,1,3
2319,1,0,4,1
2320,1,0,1,3
2321,1,0,4,1
2322,1,0,4,1
2323,0,0,0,0
2324,1,0,0,0
2325,1,0,4,1
2326,1,0,0,0
2327,1,0,0,0
2328,0,0,1,3
2329,1,0,4,1
2330,1,0,4,1
2331,1,-1,2,4
2332,1,0,4,1
2333,1,0,4,1
2334,1,0,4,1
2335,1,0,0,0
2336,1,-1,2,4
2337,1,0,4,1
2338,1,0,0,0
2339,0,0,4,1
2340,1,0,0,0
2341,0,-1,2,4
2342,1,0,1,3
2343,1,-1,1,3
2344,0,0,0,0
2345,1,0,4,1
2346,1,0,0,0
2347,1,2,1,3
2348,0,-1,1,3
2349,1,0,4,1
2350,1,0,1,3
2351,1,-1,1,3
2352,1,0,4,1
2353,1,0,4,1
2354,1,0,0,0
2355,0,0,0,0
2356,1,0,4,1
2357,0,0,4,1
2358,1,-1,2,4
2359,1,0,4,1
2360,1,0,1,3
2361,1,0,0,0
2362,1,0,4,1
2363,1,0,0,0
2364,1,0,4,1
2365,1,0,0,0
2366,0,0,0,0
2367,0,0,0,0
2368,1,0,4,1
2369,0,0,0,0
2370,0,0,0,0
2371,1,0,1,3
2372,1,0,4,1
2373,1,-1,1,3
2374,1,0,1,3
2375,1,0,4,1
2376,1,0,0,0
2377,1,0,4,1
2378,1,0,0,0
2379,1,0,0,0
2380,1,0,4,1
2381,1,0,4,1
2382,0,0,0,0
2383,1,-1,2,4
2384,0,0,0,0
2385,1,0,0,0
2386,1,0,0,0
2387,1,0,0,0
2388,1,0,4,1
2389,1,0,0,0
2390,1,0,4,1
2391,1,-1,2,4
2392,1,0,4,1
2393,1,0,0,0
2394,1,0,4,1
2395,0,0,0,0
2396,1,0,4,1
2397,0,0,0,0
2398,1,0,1,3
2399,0,-1,1,3
2400,1,0,4,1
2401,1,0,4,1
2402,1,0,0,0
2403,1,0,0,0
2404,0,0,0,0
2405,1,0,1,3
2406,0,0,0,0
2407,1,0,0,0
2408,1,0,4,1
2409,0,0,0,0
2410,1,0,0,0
2411,1,-1,2,4
2412,1,0,0,0
2413,0,0,0,0
2414,1,0,0,0
2415,1,0,0,0
2416,1,0,4,1
2417,1,0,0,0
2418,1,0,4,1
2419,0,0,0,0
2420,1,0,1,3
2421,0,0,4,1
2422,0,0,0,0
2423,1,0,4,1
2424,0,0,0,0
2425,1,0,4,1
2426,0,0,4,1
2427,0,0,1,3
2428,0,0,4,1
2429,0,0,0,0
2430,1,0,0,0
2431,1,0,4,1
2432,1,0,4,1
2433,0,0,0,0
2434,1,0,4,1
2435,1,0,0,0
2436,1,0,0,0
2437,0,0,1,3
2438,1,0,4,1
2439,0,0,1,3
2440,1,0,0,0
2441,0,0,4,1
2442,0,0,0,0
2443,1,0,4,1
2444,1,0,4,1
2445,1,0,4,1
2446,1,0,1,3
2447,1,4,1,3
2448,1,-1,1,3
2449,1,0,0,0
2450,1,0,0,0
2451,1,-1,1,3
2452,1,0,4,1
2453,0,0,0,0
2454,0,0,4,1
2455,0,0,0,0
2456,0,0,1,3
2457,0,-1,2,4
2458,0,0,4,1
2459,1,0,0,0
2460,1,0,4,1
2461,1,0,4,1
2462,0,0,4,1
2463,0,0,0,0
2464,1,0,4,1
2465,1,0,0,0
2466,1,0,4,1
2467,1,0,0,0
2468,1,0,0,0
2469,1,0,1,3
2470,1,0,0,0
2471,1,0,4,1
2472,0,0,0,0
2473,1,0,1,3
2474,0,0,0,0
2475,0,0,0,0
2476,1,0,0,0
2477,1,0,0,0
2478,1,0,4,1
2479,0,0,0,0
2480,0,0,4,1
2481,1,0,0,0
2482,1,0,4,1
2483,0,0,0,0
2484,1,0,0,0
2485,1,0,4,1
2486,0,0,0,0
2487,1,0,1,3
2488,1,0,1,3
2489,1,0,4,1
2490,0,0,4,1
2491,1,-1,2,4
2492,0,0,4,1
2493,1,0,1,3
2494,1,0,4,1
2495,0,0,0,0
2496,1,0,4,1
2497,1,0,0,0
2498,0,0,4,1
2499,0,0,0,0
2500,1,0,0,0
2501,0,0,0,0
2502,0,0,0,0
2503,0,-1,1,3
2504,0,-1,2,4
2505,1,0,0,0
2506,1,0,1,3
2507,1,0,0,0
2508,1,0,0,0
2509,1,0,0,0
2510,1,0,0,0
2511,1,0,4,1
2512,1,0,4,1
2513,1,0,1,3
2514,1,0,0,0
2515,1,0,0,0
2516,1,0,4,1
2517,1,0,0,0
2518,1,0,4,1
2519,1,0,4,1
2520,1,0,0,0
2521,1,0,0,0
2522,0,0,0,0
2523,0,0,0,0
2524,1,0,4,1
2525,1,0,4,1
2526,1,0,0,0
2527,1,0,0,0
2528,0,0,4,1
2529,0,0,0,0
2530,1,0,0,0
2531,1,0,0,0
2532,1,0,0,0
2533,0,0,0,0
2534,1,0,1,3
2535,1,0,0,0
2536,0,0,0,0
2537,0,0,0,0
2538,1,-1,2,4
2539,1,0,0,0
2540,1,0,4,1
2541,1,0,4,1
2542,1,0,4,1
2543,1,0,0,0
2544,0,0,0,0
2545,1,0,4,1
2546,1,0,4,1
2547,1,0,4,1
2548,0,0,4,1
2549,1,0,0,0
2550,1,0,0,0
2551,0,-1,1,3
2552,1,0,4,1
2553,0,0,4,1
2554,1,0,0,0
2555,1,0,0,0
2556,1,0,1,3
2557,1,0,0,0
2558,1,0,1,3
2559,1,0,0,0
2560,1,-1,2,4
2561,1,0,1,3
2562,1,0,0,0
2563,1,0,4,1
2564,1,0,0,0
2565,1,0,4,1
2566,1,0,4,1
2567,1,0,4,0
2568,1,0,4,1
2569,1,0,4,1
2570,0,0,0,0
2571,1,0,0,0
2572,1,0,4,1
2573,0,0,4,1
2574,1,0,4,1
2575,1,0,0,0
2576,1,0,1,3
2577,0,0,0,0
2578,1,0,0,0
2579,1,0,4,1
2580,0,0,4,1
2581,1,0,4,1
2582,1,0,0,0
2583,1,-1,3,2
2584,1,0,4,1
2585,1,0,4,1
2586,1,0,0,0
2587,1,-1,2,4
2588,1,0,0,0
2589,1,0,0,0
2590,1,0,0,0
2591,0,0,0,0
