,GroundTruth,GroundTruth_DB,FairDEN_v1_min_pts_27_wo_cat,FairDEN_v2_min_pts_27_wo_cat
1338,1,0,1,1
1339,1,-1,2,4
1340,1,0,1,1
1341,0,0,0,0
1342,1,0,0,0
1343,0,0,0,0
1344,1,0,0,0
1345,1,0,0,0
1346,1,0,1,1
1347,1,0,0,0
1348,1,0,0,0
1349,0,0,0,0
1350,1,-1,2,4
1351,1,-1,2,4
1352,1,0,1,1
1353,1,0,0,0
1354,0,-1,4,2
1355,1,0,0,0
1356,1,0,1,1
1357,1,0,0,0
1358,1,0,0,0
1359,0,0,0,0
1360,1,0,1,1
1361,1,0,4,2
1362,1,0,1,1
1363,1,0,0,0
1364,1,0,1,1
1365,1,0,4,2
1366,1,0,1,1
1367,1,0,0,0
1368,1,0,1,1
1369,1,0,4,2
1370,1,0,1,1
1371,1,0,1,1
1372,1,0,0,0
1373,1,0,1,1
1374,1,-1,3,3
1375,1,0,1,1
1376,1,0,4,2
1377,1,-1,3,3
1378,1,0,0,0
1379,1,-1,2,4
1380,1,0,0,0
1381,0,0,0,0
1382,1,-1,2,4
1383,1,0,1,1
1384,1,0,0,0
1385,1,0,1,1
1386,1,0,4,2
1387,0,0,1,1
1388,1,0,0,0
1389,1,0,0,0
1390,1,0,0,0
1391,1,0,1,1
1392,1,0,0,0
1393,0,0,0,0
1394,1,-1,2,4
1395,1,0,0,0
1396,0,0,4,2
1397,1,0,1,1
1398,1,0,1,1
1399,0,0,1,1
1400,1,0,1,1
1401,1,0,0,0
1402,1,0,1,1
1403,1,0,0,0
1404,1,0,1,1
1405,1,-1,2,4
1406,1,0,0,0
1407,1,0,1,1
1408,1,0,0,0
1409,1,0,0,0
1410,1,0,4,2
1411,1,0,4,2
1412,1,0,4,2
1413,1,0,1,1
1414,1,0,0,0
1415,1,0,1,1
1416,1,0,1,1
1417,1,0,0,0
1418,1,0,0,0
1419,0,0,1,1
1420,1,0,1,1
1421,1,0,0,0
1422,0,0,0,0
1423,0,0,1,1
1424,1,0,0,0
1425,1,0,1,0
1426,0,0,0,0
1427,0,0,1,1
1428,1,0,1,1
1429,1,0,1,1
1430,1,0,1,1
1431,1,0,0,0
1432,1,0,1,1
1433,0,0,0,0
1434,1,0,1,1
1435,0,0,0,0
1436,1,0,1,1
1437,0,0,0,0
1438,1,0,1,1
1439,1,0,0,0
1440,0,0,4,2
1441,1,0,0,0
1442,0,0,0,0
1443,1,0,0,0
1444,1,0,0,0
1445,1,0,0,0
1446,1,0,0,0
1447,1,0,0,0
1448,0,0,1,1
1449,0,0,1,1
1450,1,0,0,0
1451,0,0,0,0
1452,1,0,1,1
1453,1,0,1,1
1454,1,-1,2,4
1455,1,0,1,1
1456,1,0,0,0
1457,0,0,0,0
1458,1,0,0,0
1459,1,0,0,0
1460,0,0,0,0
1461,1,0,1,1
1462,0,0,0,0
1463,1,-1,2,4
1464,1,0,0,0
1465,0,0,0,0
1466,1,-1,2,4
1467,1,0,1,1
1468,1,0,0,0
1469,0,0,4,2
1470,1,0,1,1
1471,1,-1,2,4
1472,1,0,0,0
1473,1,0,1,1
1474,1,0,1,1
1475,1,0,1,1
1476,0,0,0,0
1477,1,0,4,2
1478,1,0,1,1
1479,0,0,0,0
1480,0,0,0,0
1481,1,0,0,0
1482,1,0,4,2
1483,1,0,0,0
1484,1,0,1,1
1485,1,-1,4,2
1486,1,-1,2,4
1487,0,-1,4,2
1488,1,0,1,1
1489,1,0,1,1
1490,1,0,1,1
1491,1,0,1,1
1492,1,0,0,0
1493,1,0,0,0
1494,1,0,4,2
1495,1,0,1,1
1496,1,-1,4,2
1497,1,0,0,0
1498,1,0,4,2
1499,1,-1,2,4
1500,0,0,1,1
1501,1,0,1,1
1502,1,0,0,0
1503,1,0,4,2
1504,0,0,0,0
1505,1,0,0,0
1506,1,0,1,1
1507,1,0,4,2
1508,0,0,4,1
1509,1,0,4,2
1510,1,0,4,2
1511,1,-1,2,4
1512,1,0,0,0
1513,1,0,0,0
1514,0,0,0,0
1515,1,0,0,0
1516,1,0,0,0
1517,0,0,0,0
1518,1,0,0,0
1519,1,0,0,0
1520,1,0,0,0
1521,1,0,0,0
1522,1,0,4,2
1523,1,0,0,0
1524,1,0,1,1
1525,1,0,0,0
1526,1,0,4,2
1527,1,0,1,1
1528,1,0,0,0
1529,0,0,1,1
1530,1,0,1,1
1531,0,0,0,0
1532,1,0,0,0
1533,1,0,1,1
1534,1,0,1,1
1535,0,0,0,0
1536,0,0,1,1
1537,1,0,4,2
1538,1,0,0,0
1539,0,0,1,1
1540,1,0,1,1
1541,0,0,1,1
1542,1,0,1,1
1543,1,0,0,0
1544,1,0,1,1
1545,1,0,1,1
1546,0,-1,2,4
1547,1,0,0,0
1548,1,0,1,1
1549,0,0,0,0
1550,0,0,1,1
1551,1,0,0,0
1552,1,0,1,1
1553,1,0,1,1
1554,1,0,1,1
1555,0,-1,2,4
1556,1,0,0,0
1557,1,0,1,1
1558,1,0,1,1
1559,1,0,0,0
1560,0,0,1,1
1561,1,0,1,1
1562,1,0,1,1
1563,1,0,1,1
1564,0,0,1,1
1565,1,0,0,1
1566,1,0,1,1
1567,1,0,1,1
1568,1,0,0,0
1569,1,0,0,0
1570,1,0,1,1
1571,1,-1,4,2
1572,1,0,0,0
1573,1,0,0,0
1574,1,0,4,2
1575,1,0,1,1
1576,1,0,1,1
1577,1,-1,2,4
1578,1,0,1,1
1579,1,0,1,1
1580,1,0,4,2
1581,1,0,0,0
1582,1,0,0,0
1583,1,0,1,1
1584,1,0,4,2
1585,1,0,0,0
1586,1,-1,2,4
1587,1,0,0,0
1588,1,0,1,1
1589,1,0,1,1
1590,0,0,0,0
1591,1,0,0,0
1592,1,0,0,0
1593,1,-1,4,2
1594,1,0,0,0
1595,1,0,1,1
1596,1,0,1,1
1597,0,0,1,1
1598,0,-1,4,2
1599,1,-1,4,2
1600,1,0,1,1
1601,1,0,1,1
1602,1,0,4,2
1603,1,-1,4,2
1604,0,0,0,0
1605,1,-1,4,2
1606,0,0,0,0
1607,0,0,0,0
1608,1,0,0,0
1609,1,-1,2,4
1610,0,0,4,2
1611,1,0,1,1
1612,1,0,1,1
1613,1,0,0,0
1614,1,0,4,2
1615,1,0,1,1
1616,0,0,1,1
1617,1,0,1,1
1618,0,0,1,1
1619,1,0,1,1
1620,1,0,1,1
1621,1,0,1,1
1622,1,-1,4,2
1623,1,0,1,1
1624,1,0,0,0
1625,1,-1,2,4
1626,1,0,0,0
1627,1,0,1,1
1628,1,0,0,0
1629,0,0,1,1
1630,1,0,0,0
1631,1,0,0,0
1632,1,0,0,0
1633,0,0,0,0
1634,1,0,0,0
1635,0,0,4,2
1636,0,0,1,1
1637,0,0,1,1
1638,1,-1,2,4
1639,1,0,0,0
1640,1,0,1,1
1641,1,-1,2,4
1642,1,0,1,1
1643,1,0,0,0
1644,0,0,0,0
1645,1,0,0,0
1646,1,0,1,1
1647,0,0,1,1
1648,1,0,0,0
1649,1,0,1,1
1650,1,0,0,0
1651,1,0,1,1
1652,0,0,1,1
1653,1,0,1,1
1654,0,0,1,1
1655,1,0,1,1
1656,1,0,0,0
1657,1,0,0,0
1658,0,0,1,1
1659,1,0,0,0
1660,1,0,0,0
1661,1,0,1,1
1662,1,0,0,0
1663,1,-1,2,4
1664,1,0,0,0
1665,1,0,1,1
1666,0,0,1,1
1667,1,0,1,1
1668,1,0,4,2
1669,1,-1,2,4
1670,1,0,0,0
1671,0,-1,2,4
1672,1,0,0,0
1673,1,0,1,1
1674,1,0,0,0
1675,1,0,1,1
1676,1,0,1,1
1677,1,0,1,1
1678,1,0,0,0
1679,1,0,0,0
1680,0,0,0,0
1681,1,-1,2,4
1682,1,0,0,0
1683,1,0,0,0
1684,1,0,1,1
1685,0,0,4,2
1686,1,0,1,1
1687,0,0,0,0
1688,1,0,0,0
1689,1,0,0,0
1690,1,0,1,1
1691,1,0,4,2
1692,1,0,0,0
1693,0,-1,4,2
1694,1,-1,2,4
1695,1,0,0,0
1696,0,0,1,1
1697,1,0,1,1
1698,1,-1,2,4
1699,1,0,1,1
1700,1,0,4,2
1701,0,0,1,1
1702,1,0,1,1
1703,0,0,4,2
1704,1,0,4,2
1705,1,0,0,0
1706,1,0,0,0
1707,1,-1,4,2
1708,0,0,1,1
1709,1,0,4,2
1710,0,0,1,1
1711,1,0,1,1
1712,1,0,0,0
1713,0,0,1,1
1714,1,0,1,1
1715,1,0,4,2
1716,1,0,4,2
1717,1,0,1,1
1718,0,0,4,2
1719,1,0,0,0
1720,1,0,0,0
1721,0,0,0,0
1722,0,-1,2,4
1723,1,0,1,1
1724,1,0,1,1
1725,1,0,0,0
1726,1,0,4,2
1727,0,0,0,0
1728,1,-1,4,2
1729,0,0,0,0
1730,1,0,4,2
1731,0,-1,2,4
1732,1,0,1,1
1733,1,0,0,0
1734,1,0,1,1
1735,1,0,1,1
1736,1,0,0,0
1737,1,0,0,0
1738,1,0,4,2
1739,1,0,4,2
1740,1,0,0,0
1741,1,-1,4,2
1742,0,0,0,0
1743,1,-1,2,4
1744,1,0,4,2
1745,1,0,0,0
1746,1,0,0,0
1747,1,0,1,1
1748,1,0,0,0
1749,1,0,0,0
1750,1,0,0,0
1751,1,0,4,2
1752,1,0,4,2
1753,1,0,0,0
1754,1,0,1,1
1755,1,0,1,1
1756,0,0,0,0
1757,0,0,0,0
1758,1,0,1,1
1759,1,0,1,1
1760,0,0,1,1
1761,1,0,1,1
1762,1,0,0,0
1763,1,0,1,1
1764,0,0,0,0
1765,1,0,0,0
1766,0,0,0,0
1767,1,0,4,2
1768,0,0,0,0
1769,1,0,0,0
1770,1,0,1,1
1771,1,0,1,1
1772,1,0,0,0
1773,1,0,1,1
1774,1,0,1,1
1775,1,0,1,1
1776,0,0,1,1
1777,0,0,0,0
1778,1,-1,2,4
1779,1,0,1,1
1780,1,0,1,1
1781,1,-1,4,2
1782,1,0,1,1
1783,1,0,1,1
1784,1,0,1,1
1785,0,0,0,0
1786,1,0,0,0
1787,1,0,1,1
1788,1,0,1,1
1789,1,-1,4,2
1790,1,0,1,1
1791,0,0,0,0
1792,1,0,0,0
1793,1,0,0,0
1794,1,0,0,0
1795,0,0,1,1
1796,1,-1,2,4
1797,1,0,1,1
1798,1,0,0,0
1799,1,0,1,1
1800,1,-1,3,3
1801,1,0,0,0
1802,1,0,0,0
1803,0,0,1,1
1804,1,0,1,1
1805,1,0,1,1
1806,1,0,1,1
1807,1,0,1,1
1808,1,0,0,0
1809,1,-1,3,3
1810,1,0,1,1
1811,0,0,0,0
1812,1,0,1,1
1813,1,0,4,2
1814,1,-1,2,4
1815,1,0,1,1
1816,1,-1,2,4
1817,0,-1,2,4
1818,1,0,0,0
1819,1,-1,2,4
1820,1,0,0,0
1821,0,0,0,0
1822,1,-1,4,2
1823,1,0,0,0
1824,1,0,1,1
1825,0,0,0,0
1826,1,0,0,0
1827,0,-1,4,2
1828,1,0,1,1
1829,0,0,4,2
1830,1,0,0,0
1831,0,0,0,0
1832,1,0,1,1
1833,0,0,4,2
1834,1,0,0,0
1835,0,0,4,2
1836,1,0,0,0
1837,0,0,0,0
1838,1,0,1,1
1839,0,0,0,0
1840,1,0,1,1
1841,1,-1,4,2
1842,1,0,1,1
1843,1,0,1,1
1844,1,0,1,1
1845,1,0,0,0
1846,1,0,1,1
1847,1,0,1,1
1848,1,0,1,1
1849,1,0,0,0
1850,1,0,1,1
1851,0,0,0,0
1852,1,-1,4,2
1853,1,0,0,0
1854,1,0,4,2
1855,1,0,1,1
1856,1,0,0,0
1857,1,0,0,0
1858,0,0,1,1
1859,0,0,0,0
1860,1,0,1,1
1861,1,0,0,0
1862,1,-1,2,4
1863,1,0,0,0
1864,0,0,0,0
1865,1,-1,2,4
1866,1,0,0,0
1867,1,0,4,2
1868,1,0,1,1
1869,0,0,0,0
1870,1,0,1,1
1871,0,0,1,1
1872,1,0,0,0
1873,1,0,4,2
1874,0,0,0,0
1875,1,0,0,0
1876,1,0,4,2
1877,1,0,1,1
1878,1,0,1,1
1879,0,0,0,0
1880,1,0,4,2
1881,1,-1,4,2
1882,1,0,0,0
1883,0,0,1,1
1884,0,0,4,2
1885,1,0,1,1
1886,1,0,1,1
1887,1,-1,2,4
1888,1,0,1,1
1889,1,0,0,0
1890,1,0,0,0
1891,1,0,0,0
1892,1,0,1,1
1893,1,0,1,1
1894,1,-1,3,3
1895,1,-1,2,4
1896,1,0,4,2
1897,1,0,1,1
1898,1,0,0,0
1899,1,0,0,0
1900,0,0,0,0
1901,1,0,1,1
1902,1,0,1,1
1903,1,-1,2,4
1904,1,0,0,0
1905,1,0,1,1
1906,1,0,0,0
1907,1,0,1,1
1908,1,0,1,1
1909,1,0,0,0
1910,0,0,0,0
1911,1,0,0,0
1912,0,0,1,1
1913,1,0,1,1
1914,0,0,1,1
1915,1,0,4,2
1916,1,0,1,1
1917,1,0,1,1
1918,1,0,0,0
1919,1,0,4,2
1920,1,0,1,1
1921,0,0,0,0
1922,1,0,0,0
1923,1,0,0,0
1924,0,0,0,0
1925,1,-1,4,2
1926,0,0,1,1
1927,0,0,4,2
1928,1,0,1,1
1929,1,0,1,1
1930,1,0,1,1
1931,1,0,1,0
1932,1,0,1,1
1933,1,-1,2,4
1934,0,-1,4,2
1935,0,0,0,0
1936,1,0,1,1
1937,1,-1,3,3
1938,1,0,1,1
1939,1,0,1,1
1940,1,-1,4,2
1941,1,0,1,1
1942,1,0,4,2
1943,0,0,1,1
1944,1,0,1,1
1945,1,0,0,0
1946,0,0,0,0
1947,1,0,1,1
1948,1,0,0,0
1949,1,0,1,1
1950,0,0,0,0
1951,1,-1,2,4
1952,1,0,1,1
1953,1,0,1,1
1954,0,0,0,0
1955,1,0,0,0
1956,1,0,4,2
1957,1,-1,4,2
1958,0,0,0,0
1959,1,0,0,0
1960,1,0,1,1
1961,0,0,0,0
1962,1,0,1,1
1963,1,0,0,0
1964,0,0,0,0
1965,1,0,1,1
1966,1,0,1,1
1967,1,0,1,1
1968,1,0,1,1
1969,0,0,4,2
1970,0,0,0,0
1971,1,0,1,1
1972,0,0,0,0
1973,1,0,1,1
1974,0,0,4,2
1975,1,0,4,1
1976,1,0,0,0
1977,1,0,1,1
1978,0,0,1,1
1979,1,0,4,2
1980,0,0,1,1
1981,1,-1,2,4
1982,1,0,4,2
1983,1,0,0,0
1984,1,0,4,2
1985,1,0,0,0
1986,1,0,0,0
1987,1,0,1,1
1988,1,0,1,1
1989,0,0,0,0
1990,1,0,1,1
1991,1,0,0,0
1992,0,0,0,0
1993,1,0,1,1
1994,1,0,0,0
1995,1,0,0,0
1996,1,0,1,1
1997,0,0,0,0
1998,1,0,0,0
1999,1,0,0,0
2000,1,0,4,2
2001,0,0,0,0
2002,1,0,0,0
2003,1,0,0,0
2004,0,0,0,0
2005,0,0,0,0
2006,0,0,1,1
2007,1,0,1,1
2008,0,0,0,0
2009,1,0,0,0
2010,1,0,1,1
2011,1,0,4,2
2012,1,-1,2,4
2013,1,0,1,1
2014,0,0,0,0
2015,1,0,1,1
2016,1,-1,2,4
2017,0,0,0,0
2018,0,0,0,0
2019,1,-1,2,4
2020,1,0,0,0
2021,1,-1,2,4
2022,1,0,1,1
2023,1,0,0,0
2024,1,0,0,0
2025,1,0,1,1
2026,1,0,1,1
2027,1,0,1,1
2028,1,-1,2,4
2029,1,0,0,0
2030,1,0,0,0
2031,1,0,4,2
2032,0,0,0,0
2033,1,0,1,0
2034,0,0,1,1
2035,1,0,1,1
2036,1,0,1,1
2037,1,0,0,0
2038,1,0,1,1
2039,1,0,0,0
2040,1,0,0,0
2041,1,0,0,0
2042,1,0,1,1
2043,1,0,0,0
2044,0,0,1,1
2045,0,0,0,0
2046,1,0,1,1
2047,1,0,0,0
2048,1,-1,4,2
2049,1,0,1,1
2050,1,0,4,2
2051,1,0,0,0
2052,1,0,1,1
2053,0,-1,2,4
2054,1,0,1,1
2055,1,0,0,0
2056,1,0,1,1
2057,0,0,1,1
2058,1,0,1,1
2059,1,0,0,0
2060,1,0,0,0
2061,1,0,4,2
2062,1,0,4,1
2063,1,0,1,1
2064,1,0,0,0
2065,1,0,0,0
2066,0,0,1,1
2067,1,0,1,1
2068,1,0,1,1
2069,1,0,0,0
2070,1,0,1,1
2071,1,0,0,0
2072,1,0,0,0
2073,1,0,1,1
2074,1,0,0,0
2075,0,0,1,1
2076,1,0,4,2
2077,1,0,1,1
2078,0,0,1,1
2079,1,0,0,0
2080,1,0,1,1
2081,1,0,0,0
2082,1,0,0,0
2083,1,0,1,1
2084,0,0,1,1
2085,1,0,1,1
2086,1,0,4,2
2087,0,0,0,0
2088,1,0,1,1
2089,1,0,1,1
2090,0,0,0,0
2091,1,0,1,1
2092,1,0,4,2
2093,0,0,0,0
2094,1,0,0,0
2095,1,0,0,0
2096,1,0,1,1
2097,1,0,4,2
2098,1,0,1,1
2099,0,0,0,0
2100,1,0,0,0
2101,0,0,0,0
2102,0,0,0,0
2103,1,0,4,2
2104,0,0,1,1
2105,0,0,0,0
2106,1,0,0,0
2107,1,0,1,1
2108,1,0,4,2
2109,1,0,1,1
2110,1,0,0,0
2111,1,0,1,1
2112,0,-1,2,4
2113,1,0,1,1
2114,1,0,1,1
2115,1,0,0,0
2116,0,0,0,0
2117,1,-1,2,4
2118,0,0,1,1
2119,1,0,0,0
2120,1,0,0,0
2121,1,0,0,0
2122,0,0,4,2
2123,1,0,1,1
2124,1,0,1,1
2125,1,-1,4,2
2126,1,0,0,0
2127,0,0,1,1
2128,1,0,4,2
2129,1,0,1,1
2130,0,0,1,1
2131,0,0,0,0
2132,0,0,0,0
2133,1,-1,4,2
2134,1,0,4,2
2135,1,0,0,0
2136,0,0,1,1
2137,1,0,1,1
2138,1,0,4,2
2139,1,0,0,0
2140,1,0,1,1
2141,1,-1,4,2
2142,1,0,0,0
2143,0,0,1,1
2144,0,-1,4,2
2145,1,0,1,1
2146,1,0,1,1
2147,1,0,0,0
2148,1,0,4,2
2149,1,0,4,2
2150,1,0,4,2
2151,1,0,1,1
2152,1,-1,3,3
2153,1,0,0,0
2154,1,-1,4,2
2155,0,0,4,2
2156,1,0,1,1
2157,1,0,0,0
2158,1,0,1,1
2159,1,0,1,1
2160,1,0,0,0
2161,1,0,1,1
2162,1,-1,2,4
2163,1,0,1,1
2164,1,0,1,1
2165,1,0,4,2
2166,1,0,1,1
2167,1,0,1,1
2168,1,0,1,1
2169,1,0,0,0
2170,1,0,4,2
2171,1,0,1,1
2172,1,0,1,1
2173,1,0,1,1
2174,0,0,1,1
2175,0,0,0,0
2176,1,0,0,0
2177,1,0,0,0
2178,1,-1,2,4
2179,1,0,1,1
2180,1,-1,4,2
2181,1,-1,4,2
2182,1,0,4,2
2183,1,0,0,0
2184,1,0,0,0
2185,1,-1,3,3
2186,1,0,4,2
2187,0,0,4,2
2188,0,0,1,1
2189,1,0,0,0
2190,1,0,1,1
2191,1,0,1,1
2192,1,0,0,0
2193,1,0,4,2
2194,1,0,0,0
2195,0,0,1,1
2196,1,0,0,0
2197,1,0,0,0
2198,1,0,0,0
2199,1,-1,2,4
2200,1,0,0,0
2201,1,-1,2,4
2202,1,0,0,0
2203,1,0,1,1
2204,1,0,0,0
2205,0,0,0,0
2206,0,0,1,1
2207,0,0,4,2
2208,0,0,0,0
2209,1,0,1,1
2210,1,-1,2,4
2211,1,0,0,0
2212,1,-1,4,2
2213,0,0,1,1
2214,0,0,4,2
2215,1,0,1,1
2216,1,0,0,0
2217,1,0,4,2
2218,1,0,1,1
2219,0,0,0,0
2220,1,0,1,1
2221,1,0,1,1
2222,1,0,0,0
2223,1,0,4,2
2224,1,0,0,0
2225,1,0,1,1
2226,1,0,1,1
2227,1,0,4,2
2228,1,-1,2,4
2229,0,0,1,1
2230,1,0,0,0
2231,0,0,0,0
2232,1,-1,2,4
2233,1,0,0,0
2234,1,0,1,1
2235,0,0,4,1
2236,0,0,0,0
2237,0,-1,3,3
2238,1,0,1,1
2239,1,0,0,0
2240,1,-1,2,4
2241,1,0,0,0
2242,1,0,1,1
2243,1,0,0,0
2244,0,0,0,0
2245,1,0,1,1
2246,1,0,1,1
2247,1,0,1,1
2248,1,0,0,0
2249,0,0,0,0
2250,1,-1,3,3
2251,1,0,4,2
2252,1,0,4,2
2253,0,0,1,1
2254,1,-1,4,2
2255,1,-1,2,4
2256,0,0,0,0
2257,1,0,0,0
2258,1,0,1,1
2259,1,0,0,0
2260,1,0,1,1
2261,1,-1,2,4
2262,1,0,1,1
2263,1,0,1,1
2264,1,-1,2,4
2265,1,0,1,1
2266,0,0,1,1
2267,1,0,0,0
2268,1,0,0,0
2269,1,0,4,2
2270,1,0,1,1
2271,1,0,0,0
2272,0,0,4,2
2273,1,0,1,1
2274,1,0,4,2
2275,1,0,4,2
2276,1,0,0,0
2277,0,0,0,0
2278,1,0,0,0
2279,1,0,0,0
2280,0,0,1,1
2281,1,-1,4,2
2282,0,0,0,0
2283,1,0,0,0
2284,1,-1,4,2
2285,0,0,0,0
2286,1,0,1,1
2287,1,0,0,0
2288,1,0,4,2
2289,0,0,4,2
2290,1,0,1,1
2291,0,0,1,1
2292,1,0,0,0
2293,1,0,0,0
2294,1,0,1,1
2295,1,0,1,1
2296,1,0,0,0
2297,1,0,1,1
2298,1,0,0,0
2299,1,0,1,1
2300,1,0,0,0
2301,1,0,1,1
2302,1,0,0,0
2303,1,0,1,1
2304,1,0,0,0
2305,1,0,1,1
2306,0,0,0,0
2307,1,0,4,2
2308,1,0,1,1
2309,1,0,0,0
2310,1,0,0,0
2311,1,3,4,2
2312,0,0,4,2
2313,1,0,4,2
2314,1,0,4,2
2315,1,0,1,1
2316,1,0,4,2
2317,1,0,1,1
2318,1,0,1,1
2319,0,0,0,0
2320,1,0,0,0
2321,1,0,1,1
2322,1,0,0,0
2323,1,0,0,0
2324,0,0,4,2
2325,1,0,1,1
2326,1,0,1,1
2327,1,-1,2,4
2328,1,0,1,1
2329,1,0,1,1
2330,1,0,1,1
2331,1,-1,2,4
2332,1,0,1,1
2333,1,0,0,0
2334,0,0,1,1
2335,1,0,0,0
2336,0,-1,2,4
2337,1,0,4,2
2338,1,-1,4,2
2339,0,0,0,0
2340,1,0,1,1
2341,1,0,0,0
2342,1,2,4,2
2343,0,-1,4,2
2344,1,0,1,1
2345,1,0,4,2
2346,1,-1,4,2
2347,1,0,1,1
2348,1,0,1,1
2349,1,0,0,0
2350,0,0,0,0
2351,1,0,1,1
2352,0,0,1,1
2353,1,-1,2,4
2354,1,0,1,1
2355,1,0,4,2
2356,1,0,0,0
2357,1,0,1,1
2358,1,0,0,0
2359,1,0,1,1
2360,1,0,0,0
2361,0,0,0,0
2362,0,0,1,1
2363,1,0,1,1
2364,0,0,0,0
2365,0,0,0,0
2366,1,0,4,2
2367,1,0,1,1
2368,1,-1,4,2
2369,1,0,4,2
2370,1,0,1,1
2371,1,0,0,0
2372,1,0,1,1
2373,1,0,0,0
2374,1,0,0,0
2375,1,0,1,1
2376,1,0,1,1
2377,0,0,0,0
2378,1,-1,2,4
2379,0,0,0,0
2380,1,0,0,0
2381,1,0,0,0
2382,1,0,0,0
2383,1,0,1,1
2384,1,0,0,0
2385,1,0,1,1
2386,1,-1,2,4
2387,1,0,1,1
2388,1,0,0,0
2389,1,0,1,1
2390,0,0,0,0
2391,1,0,1,1
2392,0,0,0,0
2393,1,0,4,2
2394,0,-1,4,2
2395,1,0,1,1
2396,1,0,1,1
2397,1,0,0,0
2398,1,0,0,0
2399,0,0,0,0
2400,1,0,4,2
2401,0,0,0,0
2402,1,0,0,0
2403,1,0,1,1
2404,0,0,0,0
2405,1,0,0,0
2406,1,-1,2,4
2407,1,0,0,0
2408,0,0,0,0
2409,1,0,0,0
2410,1,0,0,0
2411,1,0,1,1
2412,1,0,0,0
2413,1,0,1,1
2414,0,0,0,0
2415,1,0,4,2
2416,0,0,1,1
2417,0,0,0,0
2418,1,0,1,1
2419,0,0,0,0
2420,1,0,1,1
2421,0,0,1,1
2422,0,0,4,2
2423,0,0,1,1
2424,0,0,0,0
2425,1,0,0,0
2426,1,0,1,1
2427,1,0,1,1
2428,0,0,0,0
2429,1,0,1,1
2430,1,0,0,0
2431,1,0,0,0
2432,0,0,4,2
2433,1,0,1,1
2434,0,0,4,2
2435,1,0,0,0
2436,0,0,1,1
2437,0,0,0,0
2438,1,0,1,1
2439,1,0,1,1
2440,1,0,1,1
2441,1,0,4,2
2442,1,4,4,2
2443,1,-1,4,2
2444,1,0,0,0
2445,1,0,0,0
2446,1,-1,4,2
2447,1,0,1,1
2448,0,0,0,0
2449,0,0,1,1
2450,0,0,0,0
2451,0,0,4,2
2452,0,-1,2,4
2453,0,0,1,1
2454,1,0,0,0
2455,1,0,1,1
2456,1,0,1,1
2457,0,0,1,1
2458,0,0,0,0
2459,1,0,1,1
2460,1,0,0,0
2461,1,0,1,1
2462,1,0,0,0
2463,1,0,0,0
2464,1,0,4,2
2465,1,0,0,0
2466,1,0,1,1
2467,0,0,0,0
2468,1,0,4,2
2469,0,0,0,0
2470,0,0,0,0
2471,1,0,0,0
2472,1,0,0,0
2473,1,0,1,1
2474,0,0,0,0
2475,0,0,1,1
2476,1,0,0,0
2477,1,0,1,1
2478,0,0,0,0
2479,1,0,0,0
2480,1,0,1,1
2481,0,0,0,0
2482,1,0,4,2
2483,1,0,4,2
2484,1,0,1,1
2485,0,0,1,1
2486,1,-1,2,4
2487,0,0,1,1
2488,1,0,4,2
2489,1,0,1,1
2490,0,0,0,0
2491,1,0,1,1
2492,1,0,0,0
2493,0,0,1,1
2494,0,0,0,0
2495,1,0,0,0
2496,0,0,0,0
2497,0,0,0,0
2498,0,-1,4,2
2499,0,-1,2,4
2500,1,0,0,0
2501,1,0,4,2
2502,1,0,0,0
2503,1,0,0,0
2504,1,0,0,0
2505,1,0,0,0
2506,1,0,1,1
2507,1,0,1,1
2508,1,0,4,2
2509,1,0,0,0
2510,1,0,0,0
2511,1,0,1,1
2512,1,0,0,0
2513,1,0,1,1
2514,1,0,1,1
2515,1,0,0,0
2516,1,0,0,0
2517,0,0,0,0
2518,0,0,0,0
2519,1,0,1,1
2520,1,0,1,1
2521,1,0,0,0
2522,1,0,0,0
2523,0,0,1,1
2524,0,0,0,0
2525,1,0,0,0
2526,1,0,0,0
2527,1,0,0,0
2528,0,0,0,0
2529,1,0,4,2
2530,1,0,0,0
2531,0,0,0,0
2532,0,0,0,0
2533,1,-1,2,4
2534,1,0,0,0
2535,1,0,1,1
2536,1,0,1,1
2537,1,0,1,1
2538,1,0,0,0
2539,0,0,0,0
2540,1,0,1,1
2541,1,0,0,0
2542,1,0,1,1
2543,1,0,1,1
2544,0,0,1,1
2545,1,0,0,0
2546,1,0,0,0
2547,0,-1,4,2
2548,1,0,1,1
2549,0,0,1,1
2550,1,0,0,0
2551,1,0,0,0
2552,1,0,4,2
2553,1,0,0,0
2554,1,0,4,2
2555,1,0,0,0
2556,1,-1,2,4
2557,1,0,4,2
2558,1,0,0,0
2559,1,0,1,1
2560,1,0,0,0
2561,1,0,1,1
2562,1,0,1,1
2563,1,0,1,1
2564,1,0,1,1
2565,1,0,1,1
2566,0,0,0,0
2567,1,0,0,0
2568,1,0,1,1
2569,0,0,1,1
2570,1,0,1,1
2571,1,0,0,0
2572,1,0,4,2
2573,0,0,0,0
2574,1,0,0,0
2575,1,0,1,1
2576,0,0,1,1
2577,1,0,1,1
2578,1,0,0,0
2579,1,-1,3,3
2580,1,0,1,1
2581,1,0,0,0
2582,1,-1,2,4
2583,1,0,0,0
2584,1,0,0,0
2585,0,0,0,0
2586,1,0,4,2
2587,0,0,0,0
2588,1,0,4,2
2589,1,0,1,1
2590,1,0,1,1
2591,1,0,0,0
